sample_index,monotonic_timestamp,session_elapsed_seconds,tp9,af7,af8,tp10,aux_right,headband_on,hsi_tp9,hsi_af7,hsi_af8,hsi_tp10,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,blink,jaw_clench
1641,6.41015625,6.41015625,75.872488,68.465727,64.234247,83.27925,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1642,6.4140625,6.4140625,71.217685,65.976138,61.278606,76.459233,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1643,6.41796875,6.41796875,65.842129,63.078333,57.842651,68.605925,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1644,6.421875,6.421875,61.538244,61.164956,55.498269,61.911532,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1645,6.42578125,6.42578125,59.961546,61.515383,55.690389,58.407708,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1646,6.4296875,6.4296875,62.288339,65.023205,59.43023,59.553472,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1647,6.43359375,6.43359375,68.964125,71.996351,67.070273,65.931898,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1648,6.4375,6.4375,79.591789,82.069067,78.205051,77.114511,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1649,6.44140625,6.44140625,92.981809,94.243494,91.717754,91.720123,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1650,6.4453125,6.4453125,107.355609,107.053719,105.96461,107.657499,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1651,6.44921875,6.44921875,120.663753,118.821589,119.062525,122.505918,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1652,6.453125,6.453125,130.958563,127.955951,129.225574,133.961175,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1653,6.45703125,6.45703125,136.750219,133.238498,135.086471,140.261941,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1654,6.4609375,6.4609375,137.27851,134.04195,135.941915,140.515071,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1655,6.46484375,6.46484375,132.648449,130.43911,131.875209,134.857788,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1656,6.46875,6.46875,123.804035,123.182205,123.73298,124.425866,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1657,6.47265625,6.47265625,112.345377,113.556665,112.96067,111.134089,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1658,6.4765625,6.4765625,100.224331,103.137488,101.32846,97.311175,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1659,6.48046875,6.48046875,89.377027,93.49485,90.600142,85.259204,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1660,6.484375,6.484375,81.363617,85.905288,82.208266,76.821947,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1661,6.48828125,6.48828125,77.084094,81.123512,76.997542,73.044676,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1662,6.4921875,6.4921875,76.624282,79.258177,75.085209,73.990386,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1663,6.49609375,6.49609375,79.261037,79.774868,75.864535,78.747205,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1664,6.5,6.5,83.625,81.625,78.15,85.625,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1665,6.50390625,6.50390625,87.988963,83.475132,80.435443,92.502795,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1666,6.5078125,6.5078125,90.625718,83.991823,81.214701,97.259614,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1667,6.51171875,6.51171875,90.165906,82.126488,79.302255,98.205324,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1668,6.515625,6.515625,85.886383,77.344712,74.091373,94.428053,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1669,6.51953125,6.51953125,77.872973,69.75515,65.699294,85.990796,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1670,6.5234375,6.5234375,67.025669,60.112512,54.970727,73.938825,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1671,6.52734375,6.52734375,54.904623,49.693335,43.338224,60.115911,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1672,6.53125,6.53125,43.445965,40.067795,32.565576,46.824134,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1673,6.53515625,6.53515625,34.601551,32.81089,24.422963,36.392212,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1674,6.5390625,6.5390625,29.97149,29.20805,20.355829,30.734929,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1675,6.54296875,6.54296875,30.499781,30.011502,21.2108,30.988059,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1676,6.546875,6.546875,36.291437,35.294049,27.071179,37.288825,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1677,6.55078125,6.55078125,46.586247,44.428411,37.233666,48.744082,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1678,6.5546875,6.5546875,59.894391,56.196281,50.330973,63.592501,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1679,6.55859375,6.55859375,74.268191,69.006506,64.577177,79.529877,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1680,6.5625,6.5625,87.658211,81.180933,78.089184,94.135489,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1681,6.56640625,6.56640625,98.285875,91.253649,89.223222,105.318102,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1682,6.5703125,6.5703125,104.961661,98.226795,96.86248,111.696528,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1683,6.57421875,6.57421875,107.288454,101.734617,100.601493,112.842292,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1684,6.578125,6.578125,105.711756,102.085044,100.79274,109.338468,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1685,6.58203125,6.58203125,101.407871,100.171667,98.447442,102.644075,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1686,6.5859375,6.5859375,96.032315,97.273862,95.010527,94.790767,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1687,6.58984375,6.58984375,91.377512,94.784273,92.053882,87.97075,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1688,6.59375,6.59375,89.006236,93.916784,90.947668,84.095687,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1689,6.59765625,6.59765625,89.931831,95.451761,92.573585,84.4119,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1690,6.6015625,6.6015625,94.407202,99.568139,97.135859,89.246264,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1691,6.60546875,6.60546875,101.863578,105.795124,104.106819,97.932032,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1692,6.609375,6.609375,111.011178,113.093184,112.317955,108.929171,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1693,6.61328125,6.61328125,120.082699,120.049073,120.179292,120.116324,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1694,6.6171875,6.6171875,127.173,125.147556,125.985079,129.198443,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1695,6.62109375,6.62109375,130.609741,127.067662,128.247111,134.151821,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1696,6.625,6.625,129.283667,124.946409,125.991482,133.620925,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1697,6.62890625,6.62890625,122.874842,118.559078,118.96148,127.190607,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1698,6.6328125,6.6328125,111.931012,108.380979,107.687188,115.481044,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1699,6.63671875,6.63671875,97.782532,95.518304,93.407835,100.04676,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1700,6.640625,6.640625,82.309627,81.520698,77.861087,83.098557,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1701,6.64453125,6.64453125,67.605983,68.110793,62.978946,67.101173,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1702,6.6484375,6.6484375,55.602555,56.881856,50.547775,54.323253,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1703,6.65234375,6.65234375,47.723068,49.020755,41.896814,46.425382,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1704,6.65625,6.65625,44.636586,45.108607,37.674085,44.164565,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1705,6.66015625,6.66015625,46.153886,45.036527,37.751783,47.271244,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1706,6.6640625,6.6640625,51.286827,48.051872,41.278451,54.521782,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1707,6.66796875,6.66796875,58.458615,52.925338,46.867104,63.991893,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1708,6.671875,6.671875,65.823993,58.206161,52.882454,73.441826,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1709,6.67578125,6.67578125,71.637358,62.515872,57.771471,80.758844,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1710,6.6796875,6.6796875,74.597716,64.823721,60.373306,84.371711,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1711,6.68359375,6.68359375,74.103944,64.650594,60.148734,83.557293,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1712,6.6875,6.6875,70.371186,62.16208,57.284857,78.580292,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1713,6.69140625,6.69140625,64.386004,58.132779,52.654931,70.639229,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1714,6.6953125,6.6953125,57.708998,53.788833,47.64116,61.629163,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1715,6.69921875,6.69921875,52.163031,50.559162,43.854749,53.766899,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1716,6.703125,6.703125,49.467285,49.783575,42.807425,49.150994,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1717,6.70703125,6.70703125,50.887882,52.434313,45.598043,49.341452,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1718,6.7109375,6.7109375,56.972731,58.905119,52.675137,55.040343,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1719,6.71484375,6.71484375,67.422154,68.909061,63.721805,65.935247,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1720,6.71875,6.71875,81.120859,81.505492,77.685873,80.736226,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1721,6.72265625,6.72265625,96.325862,95.251815,92.950445,97.399909,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1722,6.7265625,6.7265625,110.975053,108.451757,107.613039,113.49835,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1723,6.73046875,6.73046875,123.057921,119.45332,119.820604,126.662523,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1724,6.734375,6.734375,130.97799,126.940011,128.096999,135.015969,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1725,6.73828125,6.73828125,133.838073,130.160207,131.600886,137.515938,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1726,6.7421875,6.7421875,131.594197,129.05129,130.265246,134.137104,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1727,6.74609375,6.74609375,125.049175,124.23531,124.792412,125.86304,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1728,6.75,6.75,115.6875,116.8875,116.506066,114.4875,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1729,6.75390625,6.75390625,105.383594,108.503236,107.089027,102.263952,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1730,6.7578125,6.7578125,96.039623,100.608412,98.257407,91.470834,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1731,6.76171875,6.76171875,89.222495,94.468917,91.433784,83.976072,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1732,6.765625,6.765625,85.869679,90.854925,87.48208,80.884434,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1733,6.76953125,6.76953125,86.120141,89.905048,86.554804,82.335233,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1734,6.7734375,6.7734375,89.302522,91.116076,88.081609,87.488968,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1735,6.77734375,6.77734375,94.082421,93.459796,90.900843,94.705045,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1736,6.78125,6.78125,98.739922,95.603867,93.508174,101.875977,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1737,6.78515625,6.78515625,101.523484,96.193641,94.3738,106.853328,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1738,6.7890625,6.7890625,101.011518,94.140055,92.266499,107.882981,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1739,6.79296875,6.79296875,96.411486,88.857493,86.521402,103.96548,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1740,6.796875,6.796875,87.738324,80.405094,77.199141,95.071554,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1741,6.80078125,6.80078125,75.837148,69.503534,65.104903,82.170761,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1742,6.8046875,6.8046875,62.24513,57.423208,51.662803,67.067053,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1743,6.80859375,6.80859375,48.918368,45.76453,38.668863,52.072206,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1744,6.8125,6.8125,37.875524,36.171801,27.969251,39.579247,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1745,6.81640625,6.81640625,30.82612,30.034976,21.124875,31.617264,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1746,6.8203125,6.8203125,28.854375,28.236079,19.12618,29.472671,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1747,6.82421875,6.82421875,32.218952,30.988569,22.212492,33.449334,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1748,6.828125,6.828125,40.306825,37.800239,29.830303,42.813411,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1749,6.83203125,6.83203125,51.750029,47.566672,40.738397,55.933387,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1750,6.8359375,6.8359375,64.682891,58.777317,53.239658,70.588465,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1751,6.83984375,6.83984375,77.090519,69.794819,65.495241,84.38622,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1752,6.84375,6.84375,87.181919,79.154249,75.861119,95.20959,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1753,6.84765625,6.84765625,93.716488,85.825256,83.18288,101.607719,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1754,6.8515625,6.8515625,96.221714,89.38734,86.992773,103.056088,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1755,6.85546875,6.85546875,95.060885,90.085262,87.571889,100.036509,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1756,6.859375,6.859375,91.33847,88.754709,85.866361,93.92223,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1757,6.86328125,6.86328125,86.662084,86.633274,83.274545,86.690895,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1758,6.8671875,6.8671875,82.807514,85.0939,81.346961,80.521129,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1759,6.87109375,6.87109375,81.351882,85.352819,81.457555,77.350945,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1760,6.875,6.875,83.346167,88.208909,84.510303,78.483425,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1761,6.87890625,6.87890625,89.090687,93.865309,90.738376,84.316065,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1762,6.8828125,6.8828125,98.057315,101.86829,99.635232,94.24634,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1763,6.88671875,6.88671875,108.97397,111.175762,110.031574,106.772177,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1764,6.890625,6.890625,120.055645,120.342821,120.303997,119.768469,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1765,6.89453125,6.89453125,129.338011,127.789124,128.675726,130.886899,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1766,6.8984375,6.8984375,135.049799,132.097061,133.552023,138.002536,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1767,6.90234375,6.90234375,135.952594,132.283606,133.826021,139.621581,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1768,6.90625,6.90625,131.582819,127.993676,129.096282,135.171962,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1769,6.91015625,6.91015625,122.349302,119.577721,119.754136,125.120882,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1770,6.9140625,6.9140625,109.467441,108.038369,106.923753,110.896513,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1771,6.91796875,6.91796875,94.742254,94.85597,92.265984,94.628537,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1772,6.921875,6.921875,80.241463,81.725997,77.683075,78.756929,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1773,6.92578125,6.92578125,67.920829,70.258095,64.980246,65.583563,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1774,6.9296875,6.9296875,59.273008,61.693841,55.548343,56.852174,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1775,6.93359375,6.93359375,55.066645,56.696624,50.127617,53.436667,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1776,6.9375,6.9375,55.225049,55.253153,48.697109,55.196945,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1777,6.94140625,6.94140625,58.866961,56.704662,50.509927,61.02926,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1778,6.9453125,6.9453125,64.500836,59.900968,54.266735,69.100703,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1779,6.94921875,6.94921875,70.334582,63.447001,58.393253,77.222163,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1780,6.953125,6.953125,74.640602,65.993694,61.367654,83.28751,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1781,6.95703125,6.95703125,76.105416,66.516714,62.034259,85.694118,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1782,6.9609375,6.9609375,74.096214,64.528923,59.842649,83.663504,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1783,6.96484375,6.96484375,68.792725,60.185313,54.965787,77.400136,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1784,6.96875,6.96875,61.158777,54.259921,48.274095,68.057634,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1785,6.97265625,6.97265625,52.758838,47.998972,41.170245,57.518704,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1786,6.9765625,6.9765625,45.4547,42.878394,35.316344,48.031007,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1787,6.98046875,6.98046875,41.040661,40.312347,32.305983,41.768975,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1788,6.984375,6.984375,40.887447,41.369001,33.344403,40.405893,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1789,6.98828125,6.98828125,45.663609,46.548479,38.998584,44.77874,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1790,6.9921875,6.9921875,55.188331,55.666132,49.065794,54.710531,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1791,6.99609375,6.99609375,68.444476,67.864151,62.586514,69.0248,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1792,7.0,7.0,83.75,81.75,78.0,85.75,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1793,7.00390625,7.00390625,99.055524,95.635849,93.413486,102.4752,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1794,7.0078125,7.0078125,112.311669,107.833868,106.934206,116.789469,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1795,7.01171875,7.01171875,121.836391,116.951521,117.001416,126.72126,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1796,7.015625,7.015625,126.612553,122.130999,122.655597,131.094107,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1797,7.01953125,7.01953125,126.459339,123.187653,123.694017,129.731025,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1798,7.0234375,7.0234375,122.0453,120.621606,120.683656,123.468993,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1799,7.02734375,7.02734375,114.741162,115.501028,114.829755,113.981296,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1800,7.03125,7.03125,106.341223,109.240079,107.725905,103.442366,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1801,7.03515625,7.03515625,98.707275,103.314687,101.034213,94.099864,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1802,7.0390625,7.0390625,93.403786,98.971077,96.157351,87.836496,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1803,7.04296875,7.04296875,91.394584,96.983286,93.965741,85.805882,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1804,7.046875,7.046875,92.859398,97.506306,94.632346,88.21249,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1805,7.05078125,7.05078125,97.165418,100.052999,97.606747,94.277837,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1806,7.0546875,7.0546875,102.999164,103.599032,101.733265,102.399297,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1807,7.05859375,7.05859375,108.633039,106.795338,105.490073,110.47074,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1808,7.0625,7.0625,112.274951,108.246847,107.302891,116.303055,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1809,7.06640625,7.06640625,112.433355,106.803376,105.872383,118.063333,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1810,7.0703125,7.0703125,108.226992,101.806159,100.451657,114.647826,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1811,7.07421875,7.07421875,99.579171,93.241905,91.019754,105.916437,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1812,7.078125,7.078125,87.258537,81.774003,78.316925,92.743071,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1813,7.08203125,7.08203125,72.757746,68.64403,63.734016,76.871463,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1814,7.0859375,7.0859375,58.032559,55.461631,49.076247,60.603487,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1815,7.08984375,7.08984375,45.150698,43.922279,36.245864,46.379118,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1816,7.09375,7.09375,35.917181,35.506324,26.903718,36.328038,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1817,7.09765625,7.09765625,31.547406,31.216394,22.173979,31.878419,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1818,7.1015625,7.1015625,32.450201,31.402939,22.447977,33.497464,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1819,7.10546875,7.10546875,38.161989,35.710876,27.324274,40.613101,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1820,7.109375,7.109375,47.444355,43.157179,35.696003,51.731531,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1821,7.11328125,7.11328125,58.52603,52.324238,45.968426,64.727823,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1822,7.1171875,7.1171875,69.442685,61.63171,56.364768,77.25366,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1823,7.12109375,7.12109375,78.409313,69.634691,65.261624,87.183935,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1824,7.125,7.125,84.153833,75.291091,71.489697,93.016575,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1825,7.12890625,7.12890625,86.148118,78.147181,74.542445,94.149055,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1826,7.1328125,7.1328125,84.692486,78.4061,74.653039,90.978871,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1827,7.13671875,7.13671875,80.837916,76.866726,72.725455,84.809105,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1828,7.140625,7.140625,76.16153,74.745291,70.133639,77.57777,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1829,7.14453125,7.14453125,72.439115,73.414738,68.428111,71.463491,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
